#Created as New Dataset	Sample 002 By PEService Date Tuesday	 April 30 2013
#cm-1	%T
893.00	82.26
892.00	82.01
891.00	81.78
890.00	81.57
889.00	81.38
888.00	81.20
887.00	81.06
886.00	80.93
885.00	80.82
884.00	80.74
883.00	80.67
882.00	80.62
881.00	80.56
880.00	80.51
879.00	80.44
878.00	80.35
877.00	80.23
876.00	80.06
875.00	79.83
874.00	79.56
873.00	79.21
872.00	78.80
871.00	78.31
870.00	77.76
869.00	77.19
868.00	76.63
867.00	76.13
866.00	75.73
865.00	75.47
864.00	75.36
863.00	75.41
862.00	75.60
861.00	75.90
860.00	76.29
859.00	76.72
858.00	77.15
857.00	77.54
856.00	77.87
855.00	78.13
854.00	78.31
853.00	78.44
852.00	78.52
851.00	78.56
850.00	78.57
849.00	78.54
848.00	78.48
847.00	78.40
846.00	78.30
845.00	78.18
844.00	78.02
843.00	77.84
842.00	77.64
841.00	77.43
840.00	77.21
839.00	76.98
838.00	76.73
837.00	76.46
836.00	76.17
835.00	75.89
834.00	75.62
833.00	75.37
832.00	75.14
831.00	74.93
830.00	74.75
829.00	74.61
828.00	74.54
827.00	74.57
826.00	74.70
825.00	74.95
824.00	75.30
823.00	75.75
822.00	76.27
821.00	76.80
820.00	77.33
819.00	77.80
818.00	78.19
817.00	78.48
816.00	78.63
815.00	78.66
814.00	78.58
813.00	78.41
812.00	78.17
811.00	77.88
810.00	77.56
809.00	77.24
808.00	76.95
807.00	76.72
806.00	76.58
805.00	76.54
804.00	76.62
803.00	76.83
802.00	77.14
801.00	77.54
800.00	78.01
799.00	78.54
798.00	79.09
797.00	79.65
796.00	80.20
795.00	80.73
794.00	81.23
793.00	81.69
792.00	82.13
791.00	82.54
790.00	82.92
789.00	83.28
788.00	83.60
787.00	83.89
786.00	84.15
785.00	84.37
784.00	84.57
783.00	84.76
782.00	84.94
781.00	85.13
780.00	85.31
779.00	85.49
778.00	85.65
777.00	85.80
776.00	85.94
775.00	86.07
774.00	86.20
773.00	86.34
772.00	86.47
771.00	86.59
770.00	86.70
769.00	86.80
768.00	86.88
767.00	86.95
766.00	87.03
765.00	87.11
764.00	87.20
763.00	87.29
762.00	87.39
761.00	87.48
760.00	87.57
759.00	87.65
758.00	87.72
757.00	87.78
756.00	87.83
755.00	87.85
754.00	87.86
753.00	87.87
752.00	87.86
751.00	87.86
750.00	87.84
749.00	87.82
748.00	87.78
747.00	87.72
746.00	87.64
745.00	87.52
744.00	87.36
743.00	87.15
742.00	86.91
741.00	86.62
740.00	86.30
739.00	85.93
738.00	85.52
737.00	85.05
736.00	84.54
735.00	83.98
734.00	83.35
733.00	82.67
732.00	81.94
731.00	81.19
730.00	80.42
729.00	79.64
728.00	78.88
727.00	78.14
726.00	77.45
725.00	76.84
724.00	76.32
723.00	75.92
722.00	75.66
721.00	75.56
720.00	75.62
719.00	75.86
718.00	76.24
717.00	76.75
716.00	77.39
715.00	78.12
714.00	78.94
713.00	79.80
712.00	80.67
711.00	81.52
710.00	82.32
709.00	83.05
708.00	83.70
707.00	84.29
706.00	84.81
705.00	85.27
704.00	85.68
703.00	86.03
702.00	86.33
701.00	86.57
700.00	86.77
699.00	86.94
698.00	87.08
697.00	87.21
696.00	87.31
695.00	87.39
694.00	87.44
693.00	87.49
692.00	87.54
691.00	87.59
690.00	87.62
689.00	87.65
688.00	87.68
687.00	87.70
686.00	87.72
685.00	87.73
684.00	87.74
683.00	87.73
682.00	87.71
681.00	87.68
680.00	87.65
679.00	87.62
678.00	87.59
677.00	87.56
676.00	87.54
675.00	87.54
674.00	87.54
673.00	87.54
672.00	87.52
671.00	87.49
670.00	87.44
669.00	87.35
668.00	87.20
667.00	87.04
666.00	86.92
665.00	86.84
664.00	86.78
663.00	86.73
662.00	86.70
661.00	86.68
660.00	86.66
659.00	86.65
658.00	86.63
657.00	86.61
656.00	86.56
655.00	86.49
654.00	86.39
653.00	86.27
652.00	86.14
651.00	86.01
650.00	85.89
649.00	85.77
648.00	85.67
647.00	85.59
646.00	85.51
645.00	85.41
644.00	85.24
643.00	85.00
642.00	84.74
641.00	84.50
640.00	84.32
639.00	84.18
638.00	84.04
637.00	83.87
636.00	83.68
635.00	83.48
634.00	83.28
633.00	83.07
632.00	82.82
631.00	82.53
630.00	82.21
629.00	81.89
628.00	81.55
627.00	81.18
626.00	80.80
625.00	80.40
624.00	79.96
623.00	79.40
622.00	78.68
621.00	77.79
620.00	76.80
619.00	75.78
618.00	74.77
617.00	73.73
616.00	72.62
615.00	71.47
614.00	70.35
613.00	69.33
612.00	68.47
611.00	67.82
610.00	67.42
609.00	67.29
608.00	67.43
607.00	67.80
606.00	68.37
605.00	69.06
604.00	69.84
603.00	70.63
602.00	71.40
601.00	72.14
600.00	72.82
