#Created as New Dataset	Sample 000 By PEService Date Tuesday	 April 30 2013
#cm-1	%T
893.00	73.12
892.00	72.93
891.00	72.72
890.00	72.50
889.00	72.25
888.00	71.99
887.00	71.72
886.00	71.42
885.00	71.12
884.00	70.81
883.00	70.52
882.00	70.26
881.00	70.06
880.00	69.95
879.00	69.95
878.00	70.06
877.00	70.26
876.00	70.53
875.00	70.81
874.00	71.05
873.00	71.22
872.00	71.29
871.00	71.25
870.00	71.14
869.00	70.98
868.00	70.82
867.00	70.71
866.00	70.67
865.00	70.75
864.00	70.96
863.00	71.30
862.00	71.72
861.00	72.21
860.00	72.73
859.00	73.26
858.00	73.76
857.00	74.22
856.00	74.64
855.00	75.00
854.00	75.31
853.00	75.57
852.00	75.79
851.00	75.97
850.00	76.11
849.00	76.21
848.00	76.26
847.00	76.28
846.00	76.23
845.00	76.11
844.00	75.90
843.00	75.59
842.00	75.20
841.00	74.73
840.00	74.19
839.00	73.60
838.00	72.96
837.00	72.29
836.00	71.61
835.00	70.94
834.00	70.28
833.00	69.65
832.00	69.07
831.00	68.54
830.00	68.10
829.00	67.74
828.00	67.47
827.00	67.29
826.00	67.18
825.00	67.13
824.00	67.11
823.00	67.10
822.00	67.09
821.00	67.07
820.00	67.05
819.00	67.03
818.00	67.04
817.00	67.07
816.00	67.13
815.00	67.23
814.00	67.37
813.00	67.54
812.00	67.74
811.00	67.98
810.00	68.26
809.00	68.56
808.00	68.89
807.00	69.23
806.00	69.57
805.00	69.91
804.00	70.26
803.00	70.63
802.00	70.99
801.00	71.36
800.00	71.70
799.00	72.02
798.00	72.31
797.00	72.58
796.00	72.85
795.00	73.11
794.00	73.35
793.00	73.57
792.00	73.78
791.00	73.96
790.00	74.13
789.00	74.29
788.00	74.43
787.00	74.56
786.00	74.69
785.00	74.82
784.00	74.95
783.00	75.06
782.00	75.16
781.00	75.24
780.00	75.29
779.00	75.33
778.00	75.35
777.00	75.35
776.00	75.34
775.00	75.31
774.00	75.26
773.00	75.20
772.00	75.11
771.00	75.02
770.00	74.91
769.00	74.78
768.00	74.63
767.00	74.47
766.00	74.29
765.00	74.10
764.00	73.90
763.00	73.68
762.00	73.46
761.00	73.22
760.00	72.99
759.00	72.74
758.00	72.49
757.00	72.23
756.00	71.99
755.00	71.76
754.00	71.55
753.00	71.35
752.00	71.17
751.00	70.99
750.00	70.82
749.00	70.66
748.00	70.50
747.00	70.35
746.00	70.19
745.00	70.04
744.00	69.88
743.00	69.71
742.00	69.51
741.00	69.29
740.00	69.06
739.00	68.81
738.00	68.56
737.00	68.32
736.00	68.08
735.00	67.87
734.00	67.70
733.00	67.56
732.00	67.46
731.00	67.41
730.00	67.42
729.00	67.49
728.00	67.63
727.00	67.83
726.00	68.06
725.00	68.32
724.00	68.59
723.00	68.89
722.00	69.20
721.00	69.51
720.00	69.81
719.00	70.08
718.00	70.34
717.00	70.58
716.00	70.81
715.00	71.03
714.00	71.22
713.00	71.40
712.00	71.57
711.00	71.76
710.00	71.94
709.00	72.13
708.00	72.30
707.00	72.47
706.00	72.62
705.00	72.77
704.00	72.89
703.00	73.00
702.00	73.10
701.00	73.19
700.00	73.27
699.00	73.35
698.00	73.42
697.00	73.47
696.00	73.52
695.00	73.58
694.00	73.63
693.00	73.67
692.00	73.68
691.00	73.68
690.00	73.67
689.00	73.65
688.00	73.64
687.00	73.62
686.00	73.59
685.00	73.55
684.00	73.50
683.00	73.45
682.00	73.39
681.00	73.34
680.00	73.28
679.00	73.21
678.00	73.16
677.00	73.12
676.00	73.10
675.00	73.09
674.00	73.09
673.00	73.09
672.00	73.08
671.00	73.07
670.00	73.07
669.00	73.04
668.00	72.99
667.00	72.91
666.00	72.85
665.00	72.81
664.00	72.76
663.00	72.69
662.00	72.60
661.00	72.48
660.00	72.34
659.00	72.20
658.00	72.05
657.00	71.90
656.00	71.74
655.00	71.58
654.00	71.41
653.00	71.25
652.00	71.11
651.00	71.01
650.00	70.93
649.00	70.83
648.00	70.71
647.00	70.55
646.00	70.37
645.00	70.19
644.00	70.00
643.00	69.83
642.00	69.65
641.00	69.45
640.00	69.25
639.00	69.05
638.00	68.85
637.00	68.64
636.00	68.39
635.00	68.11
634.00	67.80
633.00	67.48
632.00	67.16
631.00	66.87
630.00	66.63
629.00	66.41
628.00	66.18
627.00	65.94
626.00	65.72
625.00	65.56
624.00	65.47
623.00	65.41
622.00	65.36
621.00	65.30
620.00	65.30
619.00	65.40
618.00	65.60
617.00	65.87
616.00	66.16
615.00	66.46
614.00	66.78
613.00	67.10
612.00	67.37
611.00	67.54
610.00	67.61
609.00	67.64
608.00	67.67
607.00	67.74
606.00	67.85
605.00	67.97
604.00	68.07
603.00	68.16
602.00	68.20
601.00	68.20
600.00	68.19
